#SATURN
L0 	65 	209 		1.345 		625.670
L0	66 	208 		0.483 		1162.475
L0	67 	208 		1.283 		39.357
L0	68 	204 		6.011 		265.989
L0	69 	185 		3.503 		149.563
L0	70 	184 		0.973 		4.193
L0	71 	182 		5.491 		2.921
L0	72 	174 		1.863 		0.751
L0	73 	165 		0.440 		5.417
L0	74 	149 		5.736 		52.690
L0	75 	148 		1.535 		5.629
L0	76 	146 		6.231 		195.140
L0	77 	140 		4.295 		21.341
L0	78 	131 		4.068 		10.295
L0	79 	125 		6.277 		1898.351
L0	80 	122 		1.976 		4.666
L0	81 	118 		5.341 		554.070
L0	82 	117 		2.679 		1155.361
L0	83 	114 		5.594 		1059.382
L0	84 	112 		1.105 		191.208
L0	85 	110 		0.166 		1.484
L0	86 	109 		3.438 		536.805
L0	87 	107 		4.012 		956.289
L0	88 	104 		2.192 		88.866
L0	89 	103 		1.197 		1685.052
L0	90 	101 		4.965 		269.921
L1 	1 	21354295596 	0 		0
L1	2 	1296855 	1.8282054 	213.2990954
L1	3 	564348 		2.885001 	7.113547
L1	4 	107679 		2.277699 	206.185548
L1	5 	98323 		1.08070 	426.59819
L1	6 	40255 		2.04128 	220.41264
L1	7 	19942 		1.27955 	103.09277
L1	8 	10512 		2.74880 	14.22709
L1	9 	6939 		0.4049 		639.8973
L1	10 	4803 		2.4419 		419.4846
L1	11 	4056 		2.9217 		110.2063
L1	12 	3769 		3.6497 		3.9322
L1	13 	3385 		2.4169 		3.1814
L1	14 	3302 		1.2626 		433.7117
L1	15 	3071 		2.3274 		199.0720
L1	16 	1953 		3.5639 		11.0457
L1	17 	1249 		2.6280 		95.9792
L1	18 	922 		1.961 		227.526
L1	19 	706 		4.417 		529.691
L1	20 	650 		6.174 		202.253
L1	21 	628 		6.111 		309.278
L1	22 	487 		6.040 		853.196
L1	23 	479 		4.988 		522.577
L1	24 	468 		4.617 		63.736
L1	25 	417 		2.117 		323.505
L1	26 	408 		1.299 		209.367
L1	27 	352 		2.317 		632.784
L1	28 	344 		3.959 		412.371
L1	29 	340 		3.634 		316.392
L1	30 	336 		3.772 		735.877
L1	31 	332 		2.861 		210.118
L1	32 	289 		2.733 		117.320
L1	33 	281 		5.744 		2.448
L1	34 	266 		0.543 		647.011
L1 	35 	230 		1.644 		216.480
L1 	36 	192 		2.965 		224.345
L1	37 	173 		4.077 		846.083
L1	38 	167 		2.597 		21.341
L1	39 	136 		2.286 		10.295
L1	40 	131 		3.441 		742.990
L1	41 	128 		4.095 		217.231
L1	42 	109 		6.161 		415.552
L1	43 	98 		4.73 		838.97
L1	44 	94 		3.48 		1052.27
L1	45 	92 		3.95		88.87
L1	46 	87 		1.22 		440.83
L1	47 	83 		3.11 		625.67
L1	48 	78 		6.24 		302.16
L1	49 	67 		0.29 		4.67
L1	50 	66 		5.65 		9.56
L1	51 	62 		4.29 		127.47
L1	52 	62 		1.83 		195.14
L1	53 	58 		2.48 		191.96
L1	54 	57 		5.02 		137.03
L1	55 	55 		0.28 		74.78
L1	56 	54 		5.13 		490.33
L1	57 	51 		1.46 		536.80
L1	58 	47 		1.18 		149.56
L1	59 	47 		5.15 		515.46
L1	60 	46 		2.23 		956.29
L1	61 	44 		2.71 		5.42
L1	62 	40 		0.41 		269.92
L1	63 	40 		3.89 		728.76
L1	64 	38 		0.65 		422.67
L1	65 	38 		2.53 		12.53
L1	66 	37 		3.78 		2.92
L1	67 	35 		6.08	 	5.63
L1	68 	34 		3.21 		1368.66
L1	69 	33 		4.64 		277.03
L1	70 	33 		5.43 		1066.50
L1	71 	33 		0.30 		351.82
L1	72 	32 		4.39 		1155.36
L1	73 	31 		2.43 		52.69
L1	74 	30 		2.84 		203.00
L1	75 	30 		6.19 		284.15
L1	76 	30 		3.39 		1059.38
L1	77 	29 		2.03 		330.62
L1	78 	28 		2.74 		265.99
L1	79 	26 		4.51 		340.77
L2 	1 	116441		1.179879 	7.113547
L2	2 	91921 		0.07425 	213.29910
L2	3 	90592 		0 		0
L2	4 	15277 		4.06492 	206.18555
L2	5 	10631 		0.25778 	220.41264
L2	6 	10605 		5.40964 	426.59819
L2	7 	4265 		1.0460 		14.2271
L2	8 	1216 		2.9186 		103.0928
L2	9 	1165 		4.6094 		639.8973
L2	10 	1082 		5.6913 		433.7117
L2	11 	1045 		4.0421 		199.0720
L2	12 	1020 		0.6337 		3.1814
L2	13 	634 		4.388 		419.485
L2	14 	549 		5.573 		3.932
L2	15 	457 		1.268 		110.206
L2	16 	425 		0.209 		227.526
L2	17 	274 		4.288 		95.979
L2 	18 	162 		1.381 		11.046
L2	19 	129 		1.566 		309.278
L2	20 	117 		3.881 		853.196
L2	21 	105 		4.900 		647.011
L2	22 	101 		0.893 		21.341
L2	23 	96 		2.91 		316.39
L2	24 	95 		5.63 		412.37
L2	25 	85 		5.73 		209.37
L2	26 	83 		6.05 		216.48
L2	27 	82 		1.02 		117.32
L2	28 	75 		4.76 		210.12
L2	29 	67 		0.46 		522.58
L2	30 	66 		0.48 		10.29
L2	31 	64 		0.35 		323.51
L2	32 	61 		4.88 		632.78
L2	33 	53 		2.75 		529.69
L2	34 	46 		5.69 		440.83
L2	35 	45 		1.67 		202.25
L2	36 	42 		5.71 		88.87
L2	37 	32 		0.07 		63.74
L2	38 	32 		1.67 		302.16
L2	39 	31 		4.16 		191.96
L2	40 	27 		0.83 		224.34
L2	41 	25 		5.66 		735.88
L2	42 	20 		5.94 		217.23
L2	43 	18 		4.90 		625.67
L2	44 	17 		1.63 		742.99
L2	45 	16 		0.58 		515.46
L2	46 	14 		0.21 		838.97
L2	47 	14 		3.76 		195.14
L2	48 	12 		4.72 		203.00
L2	49 	12 		0.13 		234.64
L2	50 	12 		3.12 		846.08
L2	51 	11 		5.92 		536.80
L2	52 	11 		5.60 		728.76
L2	53 	11 		3.20 		1066.50
L2	54 	10 		4.99 		422.67
L2	55 	10 		0.26 		330.62
L2	56 	10 		4.15 		860.31
L2	57 	9 		0.46 		956.29
L2	58 	8 		2.14 		269.92
L2	59 	8 		5.25 		429.78
L2	60 	8 		4.03 		9.56
L2	61 	7 		5.40 		1052.27
L2	62 	6 		4.46 		284.15
L2	63 	6 		5.93 		405.26
L3 	1 	16039 		5.73945 	7.11355
L3	2 	4250 		4.5854 		213.2991
L3	3 	1907 		4.7608 		220.4126
L3	4 	1466 		5.9133 		206.1855
L3	5 	1162 		5.6197 		14.2271
L3	6 	1067 		3.6082 		426.5982
L3	7 	239 		3.861 		433.712
L3	8 	237 		5.768 		199.072
L3	9 	166 		5.116 		3.181
L3	10 	151 		2.736 		639.897
L3	11 	131 		4.743 		227.526
L3	12 	63 		0.23 		419.48
L3	13 	62 		4.74 		103.09
L3	14 	40 		5.47 		21.34
L3 	15 	40 		5.96 		95.98
L3 	16 	39 		5.83 		110.21
L3	17 	28 		3.01 		647.01
L3	18 	25 		0.99 		3.93
L3	19 	19 		1.92 		853.20
L3	20 	18 		4.97 		10.29
L3	21 	18 		1.03 		412.37
L3	22 	18 		4.20 		216.48
L3	23 	18 		3.32 		309.28
L3	24 	16 		3.90 		440.83
L3	25 	16 		5.62 		117.32
L3	26 	13 		1.18 		88.87
L3	27 	11 		5.58 		11.05
L3	28 	11 		5.93 		191.96
L3	29 	10 		3.95 		209.37
L3	30 	9 		3.39 		302.16
L3	31 	8 		4.88 		323.51
L3	32 	7 		0.38 		632.78
L3	33 	6 		2.25 		522.58
L3	34 	6 		1.06 		210.12
L3	35 	5 		4.64 		234.64
L3	36 	4 		3.14 		0
L3	37 	4 		2.31 		515.46
L3	38 	3 		2.20 		860.31
L3	39 	3 		0.59 		529.69
L3	40 	3 		4.93 		224.34
L3	41 	3 		0.42 		625.67
L3	42 	2 		4.77 		330.62
L3	43 	2 		3.35 		429.78
L3	44 	2 		3.20 		202.25
L3	45 	2 		1.19 		1066.50
L3	46 	2 		1.35 		405.26
L3	47 	2 		4.16 		223.59
L3	48 	2 		3.07 		654.12
L4 	1 	1662 		3.9983 		7.1135
L4	2 	257 		2.984 		220.413
L4	3 	236 		3.902 		14.227
L4	4 	149 		2.741 		213.299
L4	5 	114 		3.142 		0
L4	6 	110 		1.515 		206.186
L4	7 	68 		1.72 		426.60
L4	8 	40 		2.05 		433.71
L4	9 	38 		1.24 		199.07
L4	10 	31 		3.01 		227.53
L4	11 	15 		0.83 		639.90
L4	12 	9 		3.71 		21.34
L4	13 	6 		2.42 		419.48
L4	14 	6 		1.16 		647.01
L4	15 	4 		1.45 		95.98
L4	16 	4 		2.12 		440.83
L4	17 	3 		4.09 		110.21
L4	18 	3 		2.77 		412.37
L4	19 	3 		3.01 		88.87
L4	20 	3 		0.00 		853.20
L4	21 	3 		0.39 		103.09
L4	22 	2 		3.78 		117.32
L4	23 	2 		2.83 		234.64
L4	24 	2 		5.08 		309.28
L4	25 	2 		2.24 		216.48
L4	26 	2 		5.19 		302.16
L4	27 	1 		1.55 		191.96
L5 	1 	124 		2.259 		7.114
L5	2 	34 		2.16 		14.23
L5	3 	28 		1.20 		220.41
L5	4 	6 		1.22 		227.53
L5	5 	5 		0.24 		433.71
L5	6 	4 		6.23 		426.60
L5	7 	3 		2.97 		199.07
L5	8 	3 		4.29 		206.19
L5	9 	2 		6.25 		213.30
L5	10 	1 		5.28 		639.90
L5	11 	1 		0.24 		440.83
L5	12 	1 		3.14 		0
B0 	1 	4330678 	3.6028443 	213.2990954
B0	2 	240348 		2.852385 	426.598191
B0	3 	84746 		0 		0
B0	4 	34116 		0.57297 	206.18555
B0	5 	30863 		3.48442 	220.41264
B0	6 	14734 		2.11847 	639.89729
B0	7 	9917 		5.7900 		419.4846
B0	8 	6994 		4.7360 		7.1135
B0	9 	4808 		5.4331 		316.3919
B0	10 	4788 		4.9651 		110.2063
B0	11 	3432 		2.7326 		433.7117
B0	12 	1506 		6.0130 		103.0928
B0	13 	1060 		5.6310 		529.6910
B0	14 	969 		5.204 		632.784
B0	15 	942 		1.396 		853.196
B0	16 	708 		3.803 		323.505
B0	17 	552 		5.131 		202.253
B0	18 	400 		3.359 		227.526
B0	19 	319 		3.626 		209.367
B0	20 	316 		1.997 		647.011
B0	21 	314 		0.465 		217.231
B0	22 	284 		4.886 		224.345
B0	23 	236 		2.139 		11.046
B0	24 	215 		5.950 		846.083
B0	25 	209 		2.120 		415.552
B0	26 	207 		0.730 		199.072
B0	27 	179 		2.954 		63.736
B0	28 	141 		0.644 		490.334
B0	29 	139 		4.595 		14.227
B0	30 	139 		1.998 		735.877
B0	31 	135 		5.245 		742.990
B0	32 	122 		3.115 		522.577
B0	33 	116 		3.109 		216.480
B0	34 	114 		0.963 		210.118
B1 	1 	397555 		5.332900 	213.299095
B1	2 	49479 		3.14159 	0
B1	3 	18572 		6.09919 	426.59819
B1	4 	14801 		2.30586 	206.18555
B1	5 	9644 		1.6967 		220.4126
B1	6 	3757 		1.2543 		419.4846
B1	7 	2717 		5.9117 		639.8973
B1	8 	1455 		0.8516 		433.7117
B1	9 	1291 		2.9177 		7.1135
B1	10 	853 		0.436 		316.392
B1	11 	298 		0.919 		632.784
B1	12 	292 		5.316 		853.196
B1	13 	284 		1.619 		227.526
B1	14 	275 		3.889 		103.093
B1	15 	172 		0.052 		647.011
B1 	16 	166 		2.444 		199.072
B1 	17 	158 		5.209 		110.206
B1	18 	128 		1.207 		529.691
B1	19 	110 		2.457 		217.231
B1	20 	82 		2.76 		210.12
B1	21 	81 		2.86 		14.23
B1	22 	69 		1.66 		202.25
B1	23 	65 		1.26 		216.48
B1	24 	61 		1.25 		209.37
B1	25 	59 		1.82 		323.51
B1	26 	46 		0.82 		440.83
B1	27 	36 		1.82 		224.34
B1	28 	34 		2.84 		117.32
B1	29 	33 		1.31 		412.37
B1	30 	32 		1.19 		846.08
B1	31 	27 		4.65 		1066.50
B1	32 	27 		4.44 		11.05
B2 	1 	20630 		0.50482 	213.29910
B2	2 	3720 		3.9983 		206.1855
B2	3 	1627 		6.1819 		220.4126
B2	4 	1346 		0 		0
B2	5 	706 		3.039 		419.485
B2	6 	365 		5.099 		426.598
B2	7 	330 		5.279 		433.712
B2	8 	219 		3.828 		639.897
B2	9 	139 		1.043 		7.114
B2	10 	104 		6.157 		227.526
B2	11 	93 		1.98 		316.39
B2	12 	71 		4.15 		199.07
B2	13 	52 		2.88 		632.78
B2	14 	49 		4.43 		647.01
B2	15 	41 		3.16 		853.20
B2	16 	29 		4.53 		210.12
B2	17 	24 		1.12 		14.23
B2	18 	21 		4.35 		217.23
B2	19 	20 		5.31 		440.83
B2	20 	18 		0.85 		110.21
B2	21 	17 		5.68 		216.48
B2	22 	16 		4.26 		103.09
B2	23 	14 		3.00 		412.37
B2	24 	12 		2.53 		529.69
B2	25 	8 		3.32 		202.25
B2	26 	7 		5.56 		209.37
B2	27 	7 		0.29 		323.51
B2	28 	6 		1.16 		117.32
B2	29 	6 		3.61 		860.31
B3 	1 	666 		1.990 		213.299
B3	2 	632 		5.698 		206.186
B3	3 	398 		0 		0
B3	4 	188 		4.338 		220.413
B3	5 	92 		4.84 		419.48
B3	6 	52 		3.42 		433.71
B3	7 	42 		2.38 		426.60
B3	8 	26 		4.40 		227.53
B3	9 	21 		5.85 		199.07
B3	10 	18 		1.99 		639.90
B3	11 	11 		5.37 		7.11
B3	12 	10 		2.55 		647.01
B3	13 	7 		3.46 		316.39
B3	14 	6 		4.80 		632.78
B3	15 	6 		0.02 		210.12
B3 	16 	6 		3.52 		440.83
B3 	17 	5 		5.64 		14.23
B3	18 	5 		1.22 		853.20
B3	19 	4 		4.71 		412.37
B3	20 	3 		0.63 		103.09
B3	21 	2 		3.72 		216.48
B4 	1 	80 		1.12 		206.19
B4	2 	32 		3.12 		213.30
B4	3 	17 		2.48 		220.41
B4	4 	12 		3.14 		0
B4	5 	9 		0.38 		419.48
B4	6 	6 		1.56 		433.71
B4	7 	5 		2.63 		227.53
B4	8 	5 		1.28 		199.07
B4	9 	1 		1.43 		426.60
B4	10 	1 		0.67 		647.01
B4	11 	1 		1.72 		440.83
B4	12 	1 		6.18 		639.90
B5 	1 	8 		2.82 		206.19
B5	2 	1 		0.51 		220.41
R0 	1 	955758136 	0 		0
R0	2 	52921382 	2.39226220 	213.29909544
R0	3 	1873680 	5.2354961 	206.1855484
R0	4 	1464664 	1.6476305 	426.5981909
R0	5 	821891 		5.935200 	316.391870
R0	6 	547507 		5.015326 	103.092774
R0	7 	371684 		2.271148 	220.412642
R0	8 	361778 		3.139043 	7.113547
R0	9	140618 		5.704067 	632.783739
R0	10 	108975 		3.293136 	110.206321
R0	11 	69007 		5.94100 	419.48464
R0	12 	61053 		0.94038 	639.89729
R0	13 	48913 		1.55733 	202.25340
R0	14 	34144 		0.19519 	277.03499
R0	15 	32402 		5.47085 	949.17561
R0	16 	20937 		0.46349 	735.87651
R0	17 	20839 		1.52103 	433.71174
R0	18 	20747 		5.33256 	199.07200
R0	19 	15298 		3.05944 	529.69097
R0	20 	14296 		2.60434 	323.50542
R0	21 	12884 		1.64892 	138.51750
R0	22 	11993 		5.98051 	846.08283
R0	23 	11380 		1.73106 	522.57742
R0	24 	9796 		5.2048 		1265.5675
R0	25 	7753 		5.8519 		95.9792
R0	26 	6771 		3.0043 		14.2271
R0	27 	6466 		0.1773 		1052.2684
R0	28 	5850 		1.4552 		415.5525
R0	29 	5307 		0.5974 		63.7359
R0	30 	4696 		2.1492 		227.5262
R0	31 	4044 		1.6401 		209.3669
R0	32 	3688 		0.7802 		412.3711
R0	33 	3461 		1.8509 		175.1661
R0	34 	3420 		4.9455 		1581.9593
R0	35 	3401 		0.5539 		350.3321
R0	36 	3376 		3.6953 		224.3448
R0	37 	2976 		5.6847 		210.1177
R0	38 	2885 		1.3876 		838.9693
R0	39 	2881 		0.1796 		853.1964
R0	40 	2508 		3.5385 		742.9901
R0 	41 	2448 		6.1841 		1368.6603
R0 	42 	2406 		2.9656 		117.3199
R0	43 	2174 		0.0151 		340.7709
R0	44 	2024 		5.0541 		11.0457
R1 	1 	6182981 	0.2584352 	213.2990954
R1	2 	506578 		0.711147 	206.185548
R1	3 	341394 		5.796358 	426.598191
R1	4 	188491 		0.472157 	220.412642
R1	5 	186262 		3.141593 	0
R1	6 	143891 		1.407449 	7.113547
R1	7 	49621 		6.01744 	103.09277
R1	8 	20928 		5.09246 	639.89729
R1	9 	19953 		1.17560 	419.48464
R1	10 	18840 		1.60820 	110.20632
R1	11 	13877 		0.75886 	199.07200
R1	12 	12893 		5.94330 	433.71174
R1	13 	5397 		1.2885 		14.2271
R1	14 	4869 		0.8679 		323.5054
R1	15 	4247 		0.3930 		227.5262
R1	16 	3252 		1.2585 		95.9792
R1	17 	3081 		3.4366 		522.5774
R1	18 	2909 		4.6068 		202.2534
R1	19 	2856 		2.1673 		735.8765
R1	20 	1988 		2.4505 		412.3711
R1	21 	1941 		6.0239 		209.3669
R1	22 	1581 		1.2919 		210.1177
R1	23 	1340 		4.3080 		853.1964
R1	24 	1316 		1.2530 		117.3199
R1	25 	1203 		1.8665 		316.3919
R1	26 	1091 		0.0753 		216.4805
R1	27 	966 		0.480 		632.784
R1	28 	954 		5.152 		647.011
R1	29 	898 		0.983 		529.691
R1	30 	882 		1.885 		1052.268
R1	31 	874 		1.402 		224.345
R1	32 	785 		3.064 		838.969
R1	33 	740 		1.382 		625.670
R1	34 	658 		4.144 		309.278
R1	35 	650 		1.725 		742.990
R1	36 	613 		3.033 		63.736
R1	37 	599 		2.549 		217.231
R1	38 	503 		2.130 		3.932
R2 	1 	436902 		4.786717 	213.299095
R2	2 	71923 		2.50070 	206.18555
R2	3 	49767 		4.97168 	220.41264
R2	4 	43221 		3.86940 	426.59819
R2	5 	29646 		5.96310 	7.11355
R2	6 	4721 		2.4753 		199.0720
R2	7 	4142 		4.1067 		433.7117
R2	8	3789 		3.0977 		639.8973
R2	9 	2964 		1.3721 		103.0928
R2	10 	2556 		2.8507 		419.4846
R2	11 	2327 		0 		0
R2	12 	2208 		6.2759 		110.2063
R2	13 	2188 		5.8555 		14.2271
R2	14 	1957 		4.9245 		227.5262
R2	15 	924 		5.464 		323.505
R2	16 	706 		2.971 		95.979
R2	17 	546 		4.129 		412.371
R2	18 	431 		5.178 		522.577
R2	19 	405 		4.173 		209.367
R2 	20 	391 		4.481 		216.480
R2 	21 	374 		5.834 		117.320
R2	22 	361 		3.277 		647.011
R2	23 	356 		3.192 		210.118
R2	24 	326 		2.269 		853.196
R2	25 	207 		4.022 		735.877
R2	26 	204 		0.088 		202.253
R2	27 	180 		3.597 		632.784
R2	28 	178 		4.097 		440.825
R2	29 	154 		3.135 		625.670
R2	30 	148 		0.136 		302.165
R2	31 	133 		2.594 		191.958
R2	32 	132 		5.933 		309.278
R3 	1 	20315 		3.02187 	213.29910
R3	2 	8924 		3.1914 		220.4126
R3	3 	6909 		4.3517 		206.1855
R3	4 	4087 		4.2241 		7.1135
R3	5 	3879 		2.0106 		426.5982
R3	6 	1071	 	4.2036 		199.0720
R3	7 	907 		2.283 		433.712
R3	8 	606 		3.175 		227.526
R3	9 	597 		4.135 		14.227
R3	10 	483 		1.173 		639.897
R3	11 	393 		0 		0
R3	12 	229 		4.698 		419.485
R3	13 	188 		4.590 		110.206
R3	14 	150 		3.202 		103.093
R3	15 	121 		3.768 		323.505
R3	16 	102 		4.710 		95.979
R3	17 	101 		5.819 		412.371
R3	18 	93 		1.44 		647.01
R3	19 	84 		2.63 		216.48
R3	20 	73 		4.15 		117.32
R3	21 	62 		2.31 		440.83
R3	22 	55 		0.31 		853.20
R3	23 	50 		2.39 		209.37
R3	24 	45 		4.37 		191.96
R3	25 	41 		0.69 		522.58
R3	26 	40 		1.84 		302.16
R3	27 	38 		5.94 		88.87
R3	28 	32 		4.01 		21.34
R4 	1 	1202 		1.4150 		220.4126
R4	2 	708 		1.162 		213.299
R4	3 	516 		6.240 		206.186
R4	4 	427 		2.469 		7.114
R4	5 	268 		0.187 		426.598
R4	6 	170 		5.959 		199.072
R4	7 	150 		0.480 		433.712
R4	8 	145 		1.442 		227.526
R4	9 	121 		2.405 		14.227
R4	10 	47 		5.57 		639.90
R4	11 	19 		5.86 		647.01
R4	12 	17 		0.53 		440.83
R4	13 	16 		2.90 		110.21
R4	14 	15 		0.30 		419.48
R4	15 	14 		1.30 		412.37
R4	16 	13 		2.09 		323.51
R4	17 	11 		0.22 		95.98
R4	18 	11 		2.46 		117.32
R4	19 	10 		3.14 		0
R4	20 	9 		1.56 		88.87
R4 	21 	9 		2.28 		21.34
R4 	22 	9 		0.68 		216.48
R4	23 	8 		1.27 		234.64
R5 	1 	129 		5.913 		220.413
R5	2 	32 		0.69 		7.11
R5	3 	27 		5.91 		227.53
R5	4 	20 		4.95 		433.71
R5	5 	20 		0.67 		14.23
R5	6 	14 		2.67 		206.19
R5	7 	14 		1.46 		199.07
R5	8 	13 		4.59 		426.60
R5	9 	7 		4.63 		213.30
R5	10 	5 		3.61 		639.90
R5	11 	4 		4.90 		440.83
R5	12 	3 		4.07 		647.01
R5	13 	3 		4.66 		191.96
R5	14 	3 		0.49 		323.51
R5	15 	3 		3.18 		419.48
R5	16 	2 		3.70 		88.87
R5	17 	2 		3.32 		95.98
R5	18 	2 		0.56 		117.32
