14.74978  27.0742 14.26103  19.1825 -0.049 +0.021 -1.093 -1.998
15.03244  40.3906 15.25839  33.3147 -0.041 -0.028 +0.086 -0.112
15.25839  33.3147 14.74978  27.0742 +0.086 -0.112 -0.049 +0.021
 4.51392 -44.9539  4.67603 -41.8639 +0.007 -0.008 -0.141 -0.077
 4.67603 -41.8639  4.70097 -37.1444 -0.141 -0.077 +0.049 +0.193
 4.70097 -37.1444  5.07344 -35.4833 +0.049 +0.193 +0.129 -0.051
 3.83931  71.3322  4.90083  66.3428 +0.017 -0.042  0.000 +0.006
 4.90083  66.3428  5.05697  60.4422  0.000 +0.006 -0.006 -0.016
 4.90083  66.3428  6.21419  65.7183  0.000 +0.006 +0.006 -0.033
 5.05697  60.4422  4.95478  53.7522 -0.006 -0.016 -0.024 +0.007
 6.21419  65.7183  6.89506  68.8883 +0.006 -0.033 +0.003 +0.008
20.29414 -12.5083 20.35019 -14.7814 +0.023 +0.001 +0.042 +0.002
20.35019 -14.7814 20.76825 -25.2708 +0.042 +0.002 -0.050 -0.157
20.76825 -25.2708 20.86369 -26.9192 -0.050 -0.157 -0.006 -0.001
20.86369 -26.9192 21.11881 -25.0058 -0.006 -0.001 -0.023 -0.043
21.09911 -17.2328 20.30092 -12.5447 +0.083 -0.060 +0.064 +0.004
21.11881 -25.0058 21.44444 -22.4114 -0.023 -0.043 +0.001 +0.023
21.37078 -16.8344 21.09911 -17.2328 +0.033 +0.004 +0.083 -0.060
21.44444 -22.4114   21.618 -19.4661 +0.001 +0.023 +0.015 +0.003
  21.618 -19.4661   21.784 -16.1272 +0.015 +0.003 +0.263 -0.297
21.66819 -16.6622 21.37078 -16.8344 +0.190 -0.023 +0.033 +0.004
  21.784 -16.1272 21.66819 -16.6622 +0.263 -0.297 +0.190 -0.023
10.22894 -70.0381     9.22 -69.7172 -0.039 +0.007 -0.162 +0.108
10.45678 -57.6389 10.53372 -61.6853 -0.013  0.000 -0.019 +0.009
10.53372 -61.6853 10.71594 -64.3944 -0.019 +0.009 -0.023 +0.010
10.71594 -64.3944 10.22894 -70.0381 -0.023 +0.010 -0.039 +0.007
 6.39919 -52.6958  7.94631 -52.9822 +0.022 +0.021 -0.029 +0.021
 7.94631 -52.9822  8.37522 -59.5097 -0.029 +0.021 -0.026 +0.014
 8.37522 -59.5097  9.18278 -58.9669 -0.026 +0.014 -0.026 +0.008
 8.37522 -59.5097  9.36856 -55.0108 -0.026 +0.014 -0.008 +0.009
    9.22 -69.7172  9.78503 -65.0719 -0.162 +0.108 -0.012 +0.011
 9.28483 -59.2753 10.45678 -57.6389 -0.020 +0.008 -0.013  0.000
 9.78503 -65.0719  9.28483 -59.2753 -0.012 +0.011 -0.020 +0.008
 1.43028  60.2353  1.90658    63.67 +0.297 -0.051 +0.032 -0.021
 0.15297  59.1497  0.67514  56.5372 +0.525 -0.181 +0.053 -0.032
 0.67514  56.5372  0.94514  60.7167 +0.053 -0.032 +0.026 -0.005
 0.94514  60.7167  1.43028  60.2353 +0.026 -0.005 +0.297 -0.051
11.35011 -54.4911 12.13931 -50.7225 -0.036 -0.006 -0.034 -0.008
11.59633 -63.0197 11.35011 -54.4911 -0.041 -0.005 -0.036 -0.006
12.13931 -50.7225 12.69194 -48.9597 -0.034 -0.008 -0.189 -0.005
12.69194 -48.9597 13.34328 -36.7122 -0.189 -0.005 -0.341 -0.085
13.34328 -36.7122 14.11139   -36.37 -0.341 -0.085 -0.519 -0.519
13.66478 -53.4664 12.69194 -48.9597 -0.028 -0.016 -0.189 -0.005
13.66478 -53.4664 14.06372 -60.3731 -0.028 -0.016 -0.032 -0.019
13.92567 -47.2883 13.66478 -53.4664 -0.057 -0.042 -0.028 -0.016
14.06372 -60.3731 14.65997 -60.8353 -0.032 -0.019 -3.642 +0.699
14.11139   -36.37 14.59178 -42.1578 -0.519 -0.519 -0.035 -0.035
14.59178 -42.1578 13.92567 -47.2883 -0.035 -0.035 -0.057 -0.042
14.59178 -42.1578 14.98603 -42.1042 -0.035 -0.035 -0.019 -0.024
21.30967  62.5856 22.18092  58.2011 +0.151 +0.049 +0.015 +0.004
21.47767  70.5608 21.30967  62.5856 +0.010 +0.007 +0.151 +0.049
21.47767  70.5608   22.828  66.2006 +0.010 +0.007 -0.065 -0.125
22.18092  58.2011   22.828  66.2006 +0.015 +0.004 -0.065 -0.125
  22.828  66.2006 23.65578  77.6325 -0.065 -0.125 -0.067 +0.151
23.65578  77.6325 21.47767  70.5608 -0.067 +0.151 +0.010 +0.007
 1.14317 -10.1822  1.40039  -8.1833 +0.218 -0.138 -0.079 -0.218
 1.40039  -8.1833  1.85767  -10.335 -0.079 -0.218 +0.041 -0.039
 1.73447 -15.9375  2.00008 -21.0778 -1.718 +0.856 +0.135 -0.024
 1.85767  -10.335  1.73447 -15.9375 +0.041 -0.039 -1.718 +0.856
 1.85767  -10.335  2.32242  -2.9775 +0.041 -0.039 -0.008 -0.237
 1.85767  -10.335  2.73539 -13.8586 +0.041 -0.039 -0.008 -0.015
 2.32242  -2.9775  2.65806   0.3286 -0.008 -0.237 +0.014 -0.004
 2.46931     8.46  2.72167   3.2358 +0.040 -0.009 -0.142 -0.152
 2.65806   0.3286  2.72167   3.2358 +0.014 -0.004 -0.142 -0.152
 2.72167   3.2358    3.038   4.0897 -0.142 -0.152 -0.009 -0.078
 2.74903  10.1142  2.46931     8.46 +0.284 -0.036 +0.040 -0.009
 2.99525   8.9075  2.74903  10.1142 +0.004 -0.014 +0.284 -0.036
   3.038   4.0897  2.99525   8.9075 -0.009 -0.078 +0.004 -0.014
 0.32381  -8.8239   0.7265 -17.9867 -0.014 -0.036 +0.234 +0.033
  0.7265 -17.9867  1.14317 -10.1822 +0.234 +0.033 +0.218 -0.138
14.70844 -64.9753 15.29189 -58.8011 -0.192 -0.232 -0.100 -0.137
14.70844 -64.9753 15.38964 -59.3208 -0.192 -0.232 -0.016 -0.038
 6.75247 -16.7161  6.37833 -17.9558 -0.553 -1.205 -0.006  0.000
 6.75247 -16.7161  7.05042 -23.8333 -0.553 -1.205 -0.004 +0.003
 6.97708 -28.9722  6.33856 -30.0633 +0.004 +0.003 +0.009 +0.003
 7.02864 -27.9347  6.97708 -28.9722 -0.005 +0.005 +0.004 +0.003
 7.05042 -23.8333  7.13986 -26.3933 -0.004 +0.003 -0.003 +0.004
 7.06264 -15.6333  6.75247 -16.7161 -0.002 -0.008 -0.553 -1.205
 7.13986 -26.3933  7.02864 -27.9347 -0.003 +0.004 -0.005 +0.005
 7.13986 -26.3933  7.40158 -29.3031 -0.003 +0.004 -0.004 +0.005
 7.65503    5.225   7.4525   8.2894 -0.710 -1.023 -0.052 -0.038
 8.72142  21.4686  8.77828    28.76 -0.106 -0.039 -0.025 -0.042
 8.74475  18.1542  8.27525   9.1856 -0.018 -0.228 -0.044 -0.049
 8.74475  18.1542  8.72142  21.4686 -0.018 -0.228 -0.106 -0.039
 8.97478  11.8578  8.74475  18.1542 +0.034 -0.031 -0.018 -0.228
 5.52019 -35.4706  5.66081 -34.0742 +0.022 -0.035 +0.007 -0.026
 5.66081 -34.0742  5.84933 -35.7683 +0.007 -0.026 +0.059 +0.401
 5.84933 -35.7683  5.95894 -35.2833 +0.059 +0.401  0.000 +0.009
 5.84933 -35.7683  5.98578 -42.8153 +0.059 +0.401 +0.022 -0.014
 5.95894 -35.2833  6.36856 -33.4364  0.000 +0.009 -0.024 -0.055
10.99625 -18.2989 10.82708 -16.1936 -0.460 +0.130 +0.094 +0.200
10.99625 -18.2989 11.32236 -14.7786 -0.460 +0.130 -0.122 +0.208
11.19431 -22.8258 11.41469 -17.6839 +0.003 -0.100 -0.098 +0.004
11.19431 -22.8258 10.99625 -18.2989 +0.003 -0.100 -0.460 +0.130
11.32236 -14.7786 11.41017 -10.8594 -0.122 +0.208 -0.028 +0.027
11.41017 -10.8594 11.61136  -9.8022 -0.028 +0.027 -0.061 +0.008
11.41469 -17.6839 11.32236 -14.7786 -0.098 +0.004 -0.122 +0.208
11.74606 -18.3508 11.41469 -17.6839 +0.031 -0.030 -0.098 +0.004
11.93358 -17.1508 11.74606 -18.3508 -0.051 -0.006 +0.031 -0.030
18.55839 -42.3125 18.81403   -43.68 +0.031 -0.022 +0.025 -0.019
18.81403   -43.68 19.05192 -42.0953 +0.025 -0.019 +0.061 -0.049
19.05192 -42.0953 19.13914 -40.4967 +0.061 -0.049 +0.037 -0.026
19.10697 -37.0633 18.97872 -37.1075 +0.096 -0.274 -0.132 -0.105
19.13914 -40.4967 19.16714 -39.3408 +0.037 -0.026 +0.003 -0.038
19.15786 -37.9044 19.10697 -37.0633 +0.084 -0.098 +0.096 -0.274
19.16714 -39.3408 19.15786 -37.9044 +0.003 -0.038 +0.084 -0.098
12.51942 -57.1133 12.44331 -63.0992 +0.023 -0.262 -0.036 -0.012
12.79533 -59.6886 12.25242 -58.7489 -0.048 -0.014 -0.041 -0.009
12.14022 -24.7289 12.16875 -22.6197 +0.086 -0.040 -0.071 +0.014
12.16875 -22.6197 12.57311 -23.3967 -0.071 +0.014 +0.002 -0.054
12.26344 -17.5419 12.16875 -22.6197 -0.161 +0.023 -0.071 +0.014
12.49775 -16.5156 12.26344 -17.5419 -0.210 -0.138 -0.161 +0.023
12.57311 -23.3967 12.49775 -16.5156 +0.002 -0.054 -0.210 -0.138
12.93381  38.3183 12.56236  41.3575 -0.234 +0.056 -0.705 +0.292
12.93381  38.3183 13.29236  40.5725 -0.234 +0.056 -0.125 +0.021
19.93844  35.0833 19.51203  27.9597 -0.032 -0.027 +0.002 -0.002
20.37047  40.2567 19.74958  45.1308 +0.004  0.000 +0.053 +0.047
20.37047  40.2567 19.93844  35.0833 +0.004  0.000 -0.032 -0.027
20.37047  40.2567 20.77019  33.9703 +0.004  0.000 +0.356 +0.328
20.69053  45.2803 20.37047  40.2567 +0.003 +0.002 +0.004  0.000
20.62583  14.5953 20.55356  11.3033 +0.113 -0.033 +0.013 -0.022
20.62583  14.5953 20.66064  15.9119 +0.113 -0.033 +0.066 -0.002
20.66064  15.9119 20.77764  16.1242 +0.066 -0.002 -0.032 -0.197
20.72431  15.0744 20.62583  14.5953 -0.019 -0.043 +0.113 -0.033
20.77764  16.1242 20.72431  15.0744 -0.032 -0.197 -0.019 -0.043
 4.56661  -55.045  4.26711 -51.4867 +0.051 -0.003 +0.106 +0.182
 5.56042 -62.4897  4.56661  -55.045 +0.002 +0.009 +0.051 -0.003
 5.74622 -65.7356  5.56042 -62.4897 -0.031 +0.008 +0.002 +0.009
12.55806  69.7883 11.52339  69.3311 -0.059 +0.012 -0.039 -0.017
14.07314  64.3758 12.55806  69.7883 -0.055 +0.018 -0.059 +0.012
 15.4155  58.9661 14.07314  64.3758 -0.009 +0.017 -0.055 +0.018
16.03147  58.5653  15.4155  58.9661 -0.320 +0.335 -0.009 +0.017
16.39986  61.5142 16.03147  58.5653 -0.017 +0.061 -0.320 +0.335
17.14644  65.7147 16.39986  61.5142 -0.020 +0.022 -0.017 +0.061
17.14644  65.7147 18.34597  71.3378 -0.020 +0.022 -0.004 +0.040
17.50722  52.3014 17.53778  55.1731 -0.016 +0.015 +0.148 +0.056
17.53778  55.1731 17.89214  56.8728 +0.148 +0.056 +0.094 +0.080
17.89214  56.8728 17.94344  51.4889 +0.094 +0.080 -0.008 -0.019
17.89214  56.8728 18.85336  59.3883 +0.094 +0.080 +0.079 +0.027
17.94344  51.4889 17.50722  52.3014 -0.008 -0.019 -0.016 +0.015
18.34597  71.3378 19.20925  67.6617 -0.004 +0.040 +0.094 +0.093
18.35094  72.7328 17.14644  65.7147 +0.532 -0.350 -0.020 +0.022
18.85336  59.3883 20.04697  67.8736 +0.079 +0.027 +0.016 +0.046
19.20925  67.6617 19.34447  65.7147 +0.094 +0.093 +0.012 +0.045
19.25917  73.3556 18.35094  72.7328 -0.140 +0.107 +0.532 -0.350
19.34447  65.7147 17.89214  56.8728 +0.012 +0.045 +0.094 +0.080
19.80289  70.2678 19.25917  73.3556 +0.082 +0.037 -0.140 +0.107
20.04697  67.8736 19.80289  70.2678 +0.016 +0.046 +0.082 +0.037
21.24136  10.0069 21.17236  10.1317 +0.049 -0.305 +0.057 -0.153
21.26372   5.2478 21.24136  10.0069 +0.059 -0.088 +0.049 -0.305
 1.62858 -57.2367  1.93264 -51.6089 +0.095 -0.035 +0.681 +0.292
 1.93264 -51.6089  2.27517 -51.5122 +0.681 +0.292 +0.096 -0.027
 2.27517 -51.5122  2.44975 -47.7039 +0.096 -0.027 +0.023 -0.010
 2.44975 -47.7039  2.66333 -42.8917 +0.023 -0.010 +0.106 -0.027
 2.66333 -42.8917  2.67778 -39.8556 +0.106 -0.027 +0.138 -0.032
 2.67778 -39.8556  2.97103 -40.3047 +0.138 -0.032 -0.045 +0.019
 2.73539 -13.8586  2.94047  -8.8981 -0.008 -0.015 +0.079 -0.220
 2.75172 -18.5725  2.73539 -13.8586 +0.330 +0.038 -0.008 -0.015
 2.75172 -18.5725  3.03986 -23.6244 +0.330 +0.038 -0.145 -0.054
 2.94047  -8.8981  3.26389  -8.8197 +0.079 -0.220 -0.002 +0.046
 2.97103 -40.3047  3.71392 -37.3136 -0.045 +0.019 -0.088 -0.077
 3.03986 -23.6244  3.32528 -21.7578 -0.145 -0.054 +0.052 +0.033
 3.26389  -8.8197  3.54883  -9.4583 -0.002 +0.046 -0.974 +0.021
 3.32528 -21.7578  3.56314 -21.6328 +0.052 +0.033 +0.048 -0.027
 3.54883  -9.4583  3.72081  -9.7633 -0.974 +0.021 -0.092 +0.745
 3.56314 -21.6328  3.78081 -23.2497 +0.048 -0.027 -0.158 -0.529
 3.72081  -9.7633  3.76903 -12.1017 -0.092 +0.745 +0.048 +0.058
 3.76903 -12.1017  3.96717 -13.5086 +0.048 +0.058 +0.061 -0.111
 3.78081 -23.2497  3.89517 -24.6125 -0.158 -0.529 +0.023 -0.016
 3.80983 -37.6222  3.71392 -37.3136 +0.059 -0.013 -0.088 -0.077
 3.89517 -24.6125  3.99875 -24.0164 +0.023 -0.016 +0.015 +0.015
 3.96717 -13.5086  4.19775  -6.8375 +0.061 -0.111 +0.010 +0.082
 3.99875 -24.0164   4.5585 -29.7667 +0.015 +0.015 -0.102 -0.275
 4.19775  -6.8375  4.60531  -3.3525 +0.010 +0.082 +0.002 -0.005
 4.29825 -33.7983  3.80983 -37.6222 +0.067 -0.008 +0.059 -0.013
 4.40061 -34.0169  4.29825 -33.7983 +0.069 +0.051 +0.067 -0.008
  4.5585 -29.7667   4.5925 -30.5622 -0.102 -0.275 -0.045 -0.012
  4.5925 -30.5622  4.40061 -34.0169 -0.045 -0.012 +0.069 +0.051
 4.60531  -3.3525  4.75836  -3.2547 +0.002 -0.005 +0.016 -0.013
 4.75836  -3.2547  5.13083  -5.0864 +0.016 -0.013 -0.095 -0.081
 6.24794  22.5067  6.06867  23.2633 -0.068 -0.012 -0.008 -0.100
 6.38267  22.5136  6.24794  22.5067 +0.054 -0.111 -0.068 -0.012
 6.62853  16.3992  7.06847  20.5703 +0.042 -0.042 -0.009  0.000
 6.73219  25.1311  6.38267  22.5136 -0.006 -0.013 +0.054 -0.111
 6.75483  12.8956  6.62853  16.3992 -0.116 -0.191 +0.042 -0.042
 7.06847  20.5703  7.33539  21.9822 -0.009  0.000 -0.026 -0.012
 7.33539  21.9822  7.75525  28.0261 -0.026 -0.012 -0.628 -0.046
 7.57667  31.8883  6.73219  25.1311 -0.171 -0.098 -0.006 -0.013
 7.75525  28.0261  7.57667  31.8883 -0.628 -0.046 -0.171 -0.098
21.89881  -37.365 22.10192 -39.5433 +0.102 -0.021 -0.023 -0.124
22.10192 -39.5433 22.26025 -41.3467 -0.023 -0.124 +0.044 +0.022
22.26025 -41.3467 22.48783 -43.4956 +0.044 +0.022 +0.028 -0.005
22.48783 -43.4956 22.13722 -46.9611 +0.028 -0.005 +0.129 -0.151
22.48783 -43.4956 22.71114 -46.8847 +0.028 -0.005 +0.137 -0.008
22.71114 -46.8847 22.80925 -51.3169 +0.137 -0.008 +0.108 -0.071
22.71114 -46.8847 23.17267 -45.2467 +0.137 -0.008 +0.136 -0.030
22.80925 -51.3169 23.01467 -52.7542 +0.108 -0.071 -0.067 -0.014
23.17267 -45.2467 23.11467 -43.5206 +0.136 -0.030 -0.039 -0.023
16.14617   44.935 15.87792  42.4517 -0.025 +0.038 +0.440 +0.632
  16.329  46.3133 16.14617   44.935 -0.011 +0.040 -0.025 +0.038
16.50367  21.4897 16.36533  19.1531 -0.098 -0.015 -0.047 +0.043
16.56839  42.4369   16.329  46.3133 -0.011 +0.046 -0.011 +0.040
16.68811  31.6031 16.50367  21.4897 -0.470 +0.394 -0.098 -0.015
16.68811  31.6031 16.71494  38.9222 -0.470 +0.394 +0.037 -0.083
16.71494  38.9222 16.56839  42.4369 +0.037 -0.083 -0.011 +0.046
16.71494  38.9222 17.25078  36.8092 +0.037 -0.083 -0.026 +0.004
17.00483  30.9264 16.68811  31.6031 -0.047 +0.028 -0.470 +0.394
17.24414  14.3903 17.25053  24.8392 -0.006 +0.036 -0.021 -0.157
17.25053  24.8392 17.00483  30.9264 -0.021 -0.157 -0.047 +0.028
17.25053  24.8392 17.51231  26.1106 -0.021 -0.157 +0.020 +0.018
17.25078  36.8092 17.00483  30.9264 -0.026 +0.004 -0.047 +0.028
17.25078  36.8092 17.39464  37.1467 -0.026 +0.004 -0.041 +0.004
17.25078  36.8092 17.65775  46.0064 -0.026 +0.004 -0.005 +0.005
17.39464  37.1467 17.93756  37.2506 -0.041 +0.004 +0.004 +0.006
17.51231  26.1106 17.77431  27.7206 +0.020 +0.018 -0.311 -0.751
17.77431  27.7206 17.96275  29.2478 -0.311 -0.751 +0.084 -0.017
17.96275  29.2478 18.12572  28.7625 +0.084 -0.017 +0.001 +0.009
 2.62344 -52.5431  2.67767   -54.55 +0.100 -0.019 +0.036 -0.001
 2.67767   -54.55  3.06022 -59.7378 +0.036 -0.001 -0.073 -0.067
 2.70931 -50.8003  2.62344 -52.5431 +0.334 +0.222 +0.100 -0.019
 3.06022 -59.7378  2.97994 -64.0714 -0.073 -0.067 +0.022 +0.001
 4.23336 -42.2944  2.70931 -50.8003 +0.046 -0.209 +0.334 +0.222
10.08542 -13.0647  9.85797 -14.8467 -0.037 +0.018 +0.017 -0.026
10.17647 -12.3542 10.08542 -13.0647 -0.202 -0.089 -0.037 +0.018
10.43483 -16.8364 10.17647 -12.3542 -0.128 -0.080 -0.202 -0.089
10.82708 -16.1936 10.43483 -16.8364 +0.094 +0.200 -0.128 -0.080
11.55003 -31.8578 10.82708 -16.1936 -0.206 -0.040 +0.094 +0.200
11.88183 -33.9081 11.55003 -31.8578 -0.050 +0.005 -0.206 -0.040
13.31536 -23.1717 11.88183 -33.9081 +0.064 -0.045 -0.050 +0.005
14.10619 -26.6825 13.31536 -23.1717 +0.044 -0.139 +0.064 -0.045
 8.62761   5.7036  8.64594   3.3414 -0.066 -0.007 -0.018 -0.018
 8.64594   3.3414  8.72042   3.3986 -0.018 -0.018 -0.019 -0.001
 8.72042   3.3986  8.92322   5.9456 -0.019 -0.001 -0.099 +0.014
 8.77961   6.4189  8.62761   5.7036 -0.189 -0.051 -0.066 -0.007
 8.92322   5.9456  8.77961   6.4189 -0.099 +0.014 -0.189 -0.051
 9.23942   2.3142  8.92322   5.9456 +0.129 -0.310 -0.099 +0.014
 9.45978  -8.6586  9.66428  -1.1428 -0.014 +0.033 +0.049 -0.064
 9.66428  -1.1428  9.23942   2.3142 +0.049 -0.064 +0.129 -0.310
 9.85797 -14.8467  9.45978  -8.6586 +0.017 -0.026 -0.014 +0.033
  1.9795 -61.5697  0.42919 -77.2542 +0.264 +0.027 +2.215 +0.324
 2.65983 -68.2669   1.9795 -61.5697 +0.086 -0.002 +0.264 +0.027
 3.78731 -74.2389  2.65983 -68.2669 +0.047 +0.114 +0.086 -0.002
 0.42919 -77.2542  3.78731 -74.2389 +2.215 +0.324 +0.047 +0.114
20.62611 -47.2914 21.33111 -53.4497 +0.053 +0.066 +0.105 -0.072
21.33111 -53.4497  20.9135 -58.4542 +0.105 -0.072 +0.017 -0.026
21.33111 -53.4497 21.96531 -54.9925 +0.105 -0.072 +0.048 -0.007
22.35044  46.5367 22.67525  44.2764 +0.023 +0.005 +0.094 +0.012
22.39267  52.2292 22.52153  50.2825 -0.013 -0.186 +0.138 +0.019
22.40861  49.4764 22.49217  47.7069 -0.007 -0.003 +0.002  0.000
22.49217  47.7069 22.35044  46.5367 +0.002  0.000 +0.023 +0.005
22.52153  50.2825 22.40861  49.4764 +0.138 +0.019 -0.007 -0.003
22.67525  44.2764 22.26617  37.7489 +0.094 +0.012 +0.013 +0.004
10.12222  16.7628 10.33286  19.8417 -0.002  0.000 +0.306 -0.147
10.13953  11.9672 10.12222  16.7628 -0.248 +0.006 -0.002  0.000
10.27817  23.4172  9.87939  26.0069 +0.018 -0.007 -0.216 -0.056
10.33286  19.8417 10.27817  23.4172 +0.306 -0.147 +0.018 -0.007
11.23514  20.5236 11.23733  15.4294 +0.142 -0.130 -0.061 -0.079
11.23733  15.4294 10.13953  11.9672 -0.061 -0.079 -0.248 +0.006
11.23733  15.4294 11.81767  14.5719 -0.061 -0.079 -0.497 -0.114
11.81767  14.5719 11.23514  20.5236 -0.497 -0.114 +0.142 -0.130
 9.87939  26.0069  9.76419  23.7742 -0.216 -0.056 -0.046 -0.011
 5.47075 -20.7594  5.09103 -22.3711 -0.004 -0.089 +0.025 -0.074
 5.47075 -20.7594  5.74106 -22.4483 -0.004 -0.089 -0.293 -0.370
  5.5455 -17.8222  5.21553 -16.2056 +0.001 +0.002 +0.043 -0.026
  5.5455 -17.8222  5.47075 -20.7594 +0.001 +0.002 -0.004 -0.089
 5.74106 -22.4483  5.85536 -20.8792 -0.293 -0.370 +0.227 -0.649
 5.78258 -14.8219   5.5455 -17.8222 -0.016 -0.001 +0.001 +0.002
 5.85536 -20.8792   5.5455 -17.8222 +0.227 -0.649 +0.001 +0.002
 5.94008 -14.1678  5.78258 -14.8219 -0.042 +0.139 -0.016 -0.001
14.84797 -16.0417 15.28344  -9.3831 -0.106 -0.067 -0.096 -0.019
