#URANUS
L0	71 	194 		1.888 		456.394
L0	72 	193 		0.916 		453.425
L0	73 	187 		1.319 		0.160
L0	74 	182 		3.536 		79.235
L0	75 	173 		1.539 		160.609
L0	76 	172 		5.680 		219.891
L0	77 	170 		3.677 		5.417
L0	78 	169 		5.879 		18.159
L0	79 	165 		1.424 		106.977
L0	80 	163 		3.050 		112.915
L0	81 	158 		0.738 		54.175
L0	82 	147 		1.263 		59.804
L0	83 	143 		1.300 		35.425
L0	84 	139 		5.386 		32.195
L0	85 	139 		4.260 		909.819
L0	86 	124 		1.374 		7.114
L0	87 	110 		2.027 		554.070
L0	88 	109 		5.706 		77.963
L0	89 	104 		5.028 		0.751
L0	90 	104 		1.458 		24.379
L0	91 	103 		0.681 		14.978
L1 	1 	7502543122 	0 		0
L1	2 	154458 		5.242017 	74.781599
L1	3 	24456 		1.71256 	1.48447
L1	4 	9258 		0.4284 		11.0457
L1	5 	8266 		1.5022 		63.7359
L1	6 	7842 		1.3198 		149.5632
L1	7 	3899 		0.4648 		3.9322
L1	8 	2284 		4.1737 		76.2661
L1	9 	1927 		0.5301 		2.9689
L1	10 	1233 		1.5863 		70.8494
L1 	11 	791 		5.436 		3.181
L1 	12 	767 		1.996 		73.297
L1	13 	482 		2.984 		85.827
L1	14 	450 		4.138 		138.517
L1	15 	446 		3.723 		224.345
L1	16 	427 		4.731 		71.813
L1	17 	354 		2.583 		148.079
L1	18 	348 		2.454 		9.561
L1	19 	317 		5.579 		52.690
L1	20 	206 		2.363 		2.448
L1	21 	189 		4.202 		56.622
L1	22 	184 		0.284 		151.048
L1	23 	180 		5.684 		12.530
L1	24 	171 		3.001 		78.714
L1	25 	158 		2.909 		0.963
L1	26 	155 		5.591 		4.453
L1	27 	154 		4.652 		35.164
L1	28 	152 		2.942 		77.751
L1	29 	143 		2.590 		62.251
L1	30 	121 		4.148 		127.472
L1	31 	116 		3.732 		65.220
L1	32 	102 		4.188 		145.631
L1	33 	102 		6.034 		0.112
L1	34 	88 		3.99 		18.16
L1	35 	88 		6.16 		202.25
L1	36 	81 		2.64 		22.09
L1	37 	72 		6.05 		70.33
L1	38 	69 		4.05 		77.96
L1	39 	59 		3.70 		67.67
L1	40 	47 		3.54 		351.82
L1	41 	44 		5.91 		7.11
L1	42 	43 		5.72 		5.42
L1	43 	39 		4.92 		222.86
L1	44 	36 		5.90 		33.68
L1	45 	36 		3.29 		8.08
L1	46 	36 		3.33 		71.60
L1	47 	35 		5.08 		38.13
L1	48 	31 		5.62 		984.60
L1	49 	31 		5.50 		59.80
L1	50 	31 		5.46 		160.61
L1	51 	30 		1.66 		447.80
L1	52 	29 		1.15 		462.02
L1	53 	29 		4.52 		84.34
L1	54 	27 		5.54 		131.40
L1	55 	27 		6.15 		299.13
L1	56 	26 		4.99 		137.03
L1	57 	25 		5.74 		380.13
L2 	1 	53033 		0 		0
L2	2 	2358 		2.2601 		74.7816
L2	3 	769 		4.526 		11.046
L2	4 	552 		3.258 		63.736
L2	5 	542 		2.276 		3.932
L2	6 	529 		4.923 		1.484
L2	7 	258 		3.691 		3.181
L2	8 	239 		5.858 		149.563
L2	9 	182 		6.218 		70.849
L2	10 	54 		1.44 		76.27
L2	11 	49 		6.03 		56.62
L2	12 	45 		3.91 		2.45
L2	13 	45 		0.81 		85.83
L2	14 	38 		1.78 		52.69
L2	15 	37 		4.46 		2.97
L2 	16 	33 		0.86 		9.56
L2 	17 	29 		5.10 		73.30
L2	18 	24 		2.11 		18.16
L2	19 	22 		5.99 		138.52
L2	20 	22 		4.82 		78.71
L2	21 	21 		2.40 		77.96
L2	22 	21 		2.17 		224.34
L2	23 	17 		2.54 		145.63
L2	24 	17 		3.47 		12.53
L2	25 	12 		0.02 		22.09
L2	26 	11 		0.08 		127.47
L2	27 	10 		5.16 		71.60
L2	28 	10 		4.46 		62.25
L2	29 	9 		4.26 		7.11
L2	30 	8 		5.50 		67.67
L2	31 	7 		1.25 		5.42
L2	32 	6 		3.36 		447.80
L2	33 	6 		5.45 		65.22
L2	34 	6 		4.52 		151.05
L2	35 	6 		5.73 		462.02
L3 	1 	121 		0.024 		74.782
L3	2 	68 		4.12 		3.93
L3	3 	53 		2.39 		11.05
L3	4 	46 		0 		0
L3	5 	45 		2.04 		3.18
L3	6 	44 		2.96 		1.48
L3	7 	25 		4.89 		63.74
L3	8 	21 		4.55 		70.85
L3	9 	20 		2.31 		149.56
L3	10 	9 		1.58 		56.62
L3	11 	4 		0.23 		18.16
L3	12 	4 		5.39 		76.27
L3	13 	4 		0.95 		77.96
L3	14 	3 		4.98 		85.83
L3	15 	3 		4.13 		52.69
L3	16 	3 		0.37 		78.71
L3	17 	2 		0.86 		145.63
L3	18 	2 		5.66 		9.56
L4 	1 	114 		3.142 		0
L4	2 	6 		4.58 		74.78
L4	3 	3 		0.35 		11.05
L4	4 	1 		3.42 		56.62
B0 	1 	1346278 	2.6187781 	74.7815986
B0	2 	62341 		5.08111 	149.56320
B0	3 	61601 		3.14159 	0
B0	4 	9964 		1.6160 		76.2661
B0	5 	9926 		0.5763 		73.2971
B0	6 	3259 		1.2612 		224.3448
B0	7 	2972 		2.2437 		1.4845
B0	8 	2010 		6.0555 		148.0787
B0	9 	1522 		0.2796 		63.7359
B0	10 	924 		4.038 		151.048
B0	11 	761 		6.140 		71.813
B0	12 	522 		3.321 		138.517
B0	13 	463 		0.743 		85.827
B0	14 	437 		3.381 		529.691
B0	15 	435 		0.341 		77.751
B0	16 	431 		3.554 		213.299
B0	17 	420 		5.213 		11.046
B0	18 	245 		0.788 		2.969
B0 	19 	233 		2.257 		222.860
B0 	20 	216 		1.591 		38.133
B0	21 	180 		3.725 		299.126
B0	22 	175 		1.236 		146.594
B0	23 	174 		1.937 		380.128
B0	24 	160 		5.336 		111.430
B0	25 	144 		5.962 		35.164
B0	26 	116 		5.739 		70.849
B0	27 	106 		0.941 		70.328
B0	28 	102 		2.619 		78.714
B1 	1 	206366 		4.123943 	74.781599
B1	2 	8563 		0.3382 		149.5632
B1	3 	1726 		2.1219 		73.2971
B1	4 	1374 		0 		0
B1	5 	1369 		3.0686 		76.2661
B1	6 	451 		3.777 		1.484
B1	7 	400 		2.848 		224.345
B1	8 	307 		1.255 		148.079
B1	9 	154 		3.786 		63.736
B1	10 	112 		5.573 		151.048
B1	11 	111 		5.329 		138.517
B1	12 	83 		3.59 		71.81
B1	13 	56 		3.40 		85.83
B1	14 	54 		1.70 		77.75
B1	15 	42 		1.21 		11.05
B1	16 	41 		4.45 		78.71
B1	17 	32 		3.77 		222.86
B1	18 	30 		2.56 		2.97
B1	19 	27 		5.34 		213.30
B1	20 	26 		0.42 		380.13
B2 	1 	9212 		5.8004 		74.7816
B2	2 	557 		0	 	0
B2	3 	286 		2.177 		149.563
B2	4 	95 		3.84 		73.30
B2	5 	45 		4.88 		76.27
B2	6 	20 		5.46 		1.48
B2	7 	15 		0.88 		138.52
B2	8 	14 		2.85 		148.08
B2	9 	14 		5.07 		63.74
B2	10 	10 		5.00 		224.34
B2	11 	8 		6.27 		78.71
B3 	1 	268 		1.251 		74.782
B3	2 	11 		3.14 		0
B3	3 	6 		4.01 		149.56
B3	4 	3 		5.78 		73.30
B4 	1 	6 		2.85 		74.78
R0 	1 	1921264848 	0 		0
R0	2 	88784984 	5.60377527 	74.78159857
R0	3 	3440836 	0.3283610 	73.2971259
R0	4 	2055653 	1.7829517 	149.5631971
R0	5 	649322 		4.522473 	76.266071
R0	6 	602248 		3.860038 	63.735898
R0	7 	496404 		1.401399 	454.909367
R0	8 	338526 		1.580027 	138.517497
R0	9 	243508 		1.570866 	71.812653
R0	10 	190522 		1.998094 	1.484473
R0	11 	161858 		2.791379 	148.078724
R0	12 	143706 		1.383686 	11.045700
R0 	13 	93192 		0.17437 	36.64856
R0 	14 	89806 		3.66105 	109.94569
R0	15 	71424 		4.24509 	224.34480
R0	16 	46677 		1.39977 	35.16409
R0	17 	39026 		3.36235 	277.03499
R0	18 	39010 		1.66971 	70.84945
R0	19 	36755 		3.88649 	146.59425
R0	20 	30349 		0.70100 	151.04767
R0	21 	29156 		3.18056 	77.75054
R0	22 	25786 		3.78538 	85.82730
R0	23 	25620 		5.25656 	380.12777
R0	24 	22637 		0.72519 	529.69097
R0	25 	20473 		2.79640 	70.32818
R0	26 	20472 		1.55589 	202.25340
R0	27 	17901 		0.55455 	2.96895
R0	28 	15503 		5.35405 	38.13304
R0	29 	14702 		4.90434 	108.46122
R0	30 	12897 		2.62154 	111.43016
R0	31 	12328 		5.96039 	127.47180
R0	32 	11959 		1.75044 	984.60033
R0	33 	11853 		0.99343 	52.69020
R0	34 	11696 		3.29826 	3.93215
R0	35 	11495 		0.43774 	65.22037
R0	36 	10793 		1.42105 	213.29910
R0	37 	9111 		4.9964 		62.2514
R0	38 	8421 		5.2535 		222.8603
R0	39 	8402 		5.0388 		415.5525
R0	40 	7449 		0.7949 		351.8166
R0	41 	7329 		3.9728 		183.2428
R0	42 	6046 		5.6796 		78.7138
R0	43 	5524 		3.1150 		9.5612
R0	44 	5445 		5.1058 		145.1098
R0	45 	5238 		2.6296 		33.6796
R0	46 	4079 		3.2206 		340.7709
R0	47 	3919 		4.2502 		39.6175
R0	48 	3802 		6.1099 		184.7273
R0	49 	3781 		3.4584 		456.3938
R0	50 	3687 		2.4872 		453.4249
R0	51 	3102 		4.1403 		219.8914
R0	52 	2963 		0.8298 		56.6224
R0	53 	2942 		0.4239 		299.1264
R0	54 	2940 		2.1464 		137.0330
R0	55 	2938 		3.6766 		140.0020
R0	56 	2865 		0.3100 		12.5302
R0	57 	2538 		4.8546 		131.4039
R0	58 	2364 		0.4425 		554.0700
R0	59 	2183 		2.9404 		305.3462
R1 	1 	1479896 	3.6720571 	74.7815986
R1	2 	71212 		6.22601 	63.73590
R1	3 	68627 		6.13411 	149.56320
R1	4 	24060 		3.14159 	0
R1	5 	21468 		2.60177 	76.26607
R1	6 	20857 		5.24625 	11.04570
R1	7 	11405 		0.01848 	70.84945
R1	8 	7497 		0.4236 		73.2971
R1	9 	4244 		1.4169 		85.8273
R1	10 	3927 		3.1551 		71.8127
R1	11 	3578 		2.3116 		224.3448
R1	12 	3506 		2.5835 		138.5175
R1	13 	3229 		5.2550 		3.9322
R1	14 	3060 		0.1532 		1.4845
R1	15 	2564 		0.9808 		148.0787
R1 	16 	2429 		3.9944 		52.6902
R1 	17 	1645 		2.6535 		127.4718
R1	18 	1584 		1.4305 		78.7138
R1	19 	1508 		5.0600 		151.0477
R1	20 	1490 		2.6756 		56.6224
R1	21 	1413 		4.5746 		202.2534
R1	22 	1403 		1.3699 		77.7505
R1	23 	1228 		1.0470 		62.2514
R1	24 	1033 		0.2646 		131.4039
R1	25 	992 		2.172 		65.220
R1	26 	862 		5.055 		351.817
R1	27 	744 		3.076 		35.164
R1	28 	687 		2.499 		77.963
R1	29 	647 		4.473 		70.328
R1	30 	624 		0.863 		9.561
R1	31 	604 		0.907 		984.600
R1	32 	575 		3.231 		447.796
R1	33 	562 		2.718 		462.023
R1	34 	530 		5.917 		213.299
R1	35 	528 		5.151 		2.969
R2 	1 	22440 		0.69953 	74.78160
R2	2 	4727 		1.6990 		63.7359
R2	3 	1682 		4.6483 		70.8494
R2	4 	1650 		3.0966 		11.0457
R2	5 	1434 		3.5212 		149.5632
R2	6 	770 		0 		0
R2	7 	500 		6.172 		76.266
R2	8 	461 		0.767 		3.932
R2	9 	390 		4.496 		56.622
R2	10 	390 		5.527 		85.827
R2	11 	292 		0.204 		52.690
R2	12 	287 		3.534 		73.297
R2	13 	273 		3.847 		138.517
R2	14 	220 		1.964 		131.404
R2	15 	216 		0.848 		77.963
R2	16 	205 		3.248 		78.714
R2	17 	149 		4.898 		127.472
R2	18 	129 		2.081 		3.181
R3 	1 	1164 		4.7345 		74.7816
R3	2 	212 		3.343 		63.736
R3	3 	196 		2.980 		70.849
R3	4 	105 		0.958 		11.046
R3	5 	73 		1.00 		149.56
R3	6 	72 		0.03 		56.62
R3	7 	55 		2.59 		3.93
R3	8 	36 		5.65 		77.96
R3	9 	34 		3.82 		76.27
R3	10 	32 		3.60 		131.40
R4 	1 	53 		3.01 		74.78
R4	2 	10 		1.91 		56.62
