21,47,16.1,+,72,28,19,11.6,PGC67347/UGC11818,GX,11.4,1,1,123.0
15,22,18.0,-,23,38,0,11.6,PK342+27.1/Merrill2-1,PN,8.5,0,,
18,49,48.0,+,20,50,0,11.6,PK51+9.1/Hu2-1,PN;Stellar,4.8,0,,
16,49,21.0,-,17,38,39,11.6,PGC59057/ESO586-4,GX,9.2,1,0,120.0
1,58,26.5,+,71,7,8,11.6,PGC7472/UGC1423,GX,10.5,1,0,72.0
9,37,51.3,-,62,9,4,11.7,PGC27431/ESO126-23,GX,11.2,2,0,11.0
9,49,16.6,-,47,55,19,11.7,PGC28234/ESO213-2,GX,12.0,2,1,10.0
1,52,22.0,+,61,51,12,11.7,IC166,OC[III1r],,8,,
4,18,50.6,+,58,14,58,11.7,IC361,OC[II1r],13.9,7,,
19,36,18.0,+,29,33,0,11.7,M1-92,BN,7.3,0,0,
5,13,18.5,-,69,21,52,11.7,NGC1876,OC,,,,
5,25,27.9,-,68,50,18,11.7,NGC1953,OC,,,,
5,30,35.0,-,70,49,11,11.7,NGC2010,OC,,2,,
5,36,7.4,-,71,0,41,11.7,NGC2051,OC,,2,,
10,10,13.2,-,67,0,18,11.7,NGC3136B/PGC29597,GX,11.6,1,1,30.0
11,22,54.7,+,16,35,23,11.7,NGC3655/PGC34935,GX,11.9,2,1,30.0
18,27,9.5,-,12,1,35,11.7,NGC6631,OC,,7,,
14,14,19.7,-,56,41,31,11.7,PGC3079554/WKK3069,GX,10.8,1,0,
18,2,30.0,-,36,39,0,11.7,PK355-6.5/M3-21,PN,6.0,0,,
17,24,30.0,-,39,1,0,11.7,Tr25,OC,,5,,
7,19,26.1,-,35,39,26,11.7,PGC20676/ESO367-17,GX,12.0,2,1,72.0
13,21,39.4,-,77,32,6,11.7,PGC46650/ESO40-7,GX,11.8,3,0,28.0
4,19,49.9,+,28,57,7,11.7,PGC1851106,GX,10.6,1,0,35.0
16,44,21.2,-,55,29,33,11.8,PGC58876/ESO179-12,GX,11.0,2,0,119.0
19,43,12.4,-,6,56,23,11.8,PGC63556/MCG-1-50-1,GX,10.6,1,0,85.0
5,0,43.6,+,62,14,38,11.8,PGC16537/UGC3218,GX,11.9,2,1,145.0
11,28,59.7,-,58,25,21,11.8,PGC100101/RKK3017,GX,11.1,1,1,
8,42,57.4,-,20,3,3,11.8,PGC24479/ESO563-14,GX,11.8,2,0,83.0
15,0,47.2,-,51,43,58,11.8,PGC53621/ESO223-8,GX,11.6,1,1,143.0
16,21,1.6,-,36,8,32,11.8,PGC57891/ESO390-4,GX,10.4,1,0,56.0
22,0,51.3,+,51,34,14,11.8,PGC67832/UGC11874,GX,10.6,1,0,45.0
4,9,1.8,-,45,31,2,11.8,IC2035/PGC14558,GX[SB0],11.6,1,1,86.0
14,37,48.9,-,36,52,43,11.8,IC4464/PGC52286,GX[SB0],11.5,2,1,61.0
22,56,57.0,-,43,45,37,11.8,IC5267B/PGC70085,GX[SB0],11.9,2,1,106.0
3,11,40.6,+,53,20,53,11.8,NGC1220,OC,,2,,
3,27,58.3,-,37,8,58,11.8,NGC1341/PGC12911,GX,11.8,1,1,89.0
4,40,36.4,+,50,27,42,11.8,NGC1624,OC,,3,,
5,6,2.4,-,68,37,37,11.8,NGC1839,OC,,,,
5,18,19.2,-,66,37,39,11.8,NGC1902,OC,,2,,
5,20,34.2,-,69,31,27,11.8,NGC1926,OC,,1,,
5,21,24.8,-,69,56,22,11.8,NGC1938,OC,,1,,
5,21,57.4,-,72,29,40,11.8,NGC1944,OC,,3,,
5,57,38.3,-,67,15,44,11.8,NGC2154,OC,,2,,
6,0,5.9,-,68,38,13,11.8,NGC2172,OC,,2,,
7,21,2.2,-,10,22,28,11.8,NGC2368,OC,,3,,
8,2,47.0,-,12,19,2,11.8,NGC2517/PGC22578,GX,11.9,1,1,67.0
8,23,9.5,-,32,58,30,11.8,NGC2588,OC,,2,,
8,57,35.8,+,3,5,25,11.8,NGC2716/PGC25172,GX,11.8,1,1,30.0
1,2,11.1,-,71,36,24,11.8,NGC361,OC,,2,,
11,36,30.2,-,9,50,50,11.8,NGC3763/IC714/PGC35907,GX,11.7,1,,
11,44,2.0,+,19,57,0,11.8,NGC3842/PGC36487,GX,11.9,1,1,5.0
13,27,36.4,-,29,33,45,11.8,NGC5150/PGC47169,GX,11.8,1,1,115.0
13,48,45.6,-,64,41,11,11.8,NGC5288,OC,,3,,
17,16,13.4,-,39,25,26,11.8,NGC6318,OC,,5,,
19,43,54.4,-,70,37,56,11.8,NGC6808/PGC63578,GX,11.9,2,1,40.0
2,13,2.8,-,42,2,1,11.8,NGC862/PGC8487,GX,11.0,1,,
15,43,27.9,-,60,16,11,11.8,PGC3077407/WKK5229,GX,10.3,1,0,
13,35,15.8,-,77,38,27,11.8,PGC47903/ESO40-12,GX,11.6,2,0,122.0
18,16,12.0,-,30,52,0,11.8,PK1-6.2/SwSt1,PN,6.1,0,,
7,55,12.0,-,23,38,0,11.8,PK241+2.1/M3-4,PN,9.1,0,,
15,37,12.0,-,71,55,0,11.8,PK315-13.1/He2-131,PN;Low_Excitation_PLNNB,6.1,0,,
7,23,38.6,-,30,3,3,11.8,PGC20903/ESO428-28,GX,11.4,2,0,57.0
1,26,30.2,+,55,13,54,11.8,PGC137860/ZOAG127.96-7.30,GX,11.0,2,0,124.0
8,47,16.8,-,20,2,9,11.8,PGC24685/ESO563-21,GX,12.0,3,0,165.0
10,31,57.9,-,63,42,40,11.8,PGC31099/ESO92-22,GX,11.8,2,1,40.0
13,27,43.0,-,57,29,5,11.9,PGC3079496/WKK2245,GX,11.6,1,1,
3,19,48.1,+,41,30,41,11.9,NGC1275/PGC12429,GX,13.1,2,2,110.0
3,47,33.0,+,35,2,50,11.9,IC351/PK159-15.1,PN[PN],9.0,0,,
19,16,28.3,-,9,2,35,11.9,IC4846/PK27-9.1,PN[PN],7.9,0,,
4,11,59.1,-,32,51,3,11.9,NGC1531/PGC14635,GX,11.7,1,1,122.0
5,1,3.3,-,69,4,58,11.9,NGC1804,OC,,1,,
5,3,23.3,-,66,22,55,11.9,NGC1810,OC,,1,,
5,16,42.4,-,69,39,23,11.9,NGC1898,OC,,,,
5,17,22.4,-,69,20,7,11.9,NGC1903,OC,,1,,
5,20,56.6,-,69,28,41,11.9,NGC1928,OC,,0,,
5,22,43.8,-,67,11,12,11.9,NGC1940,OC,,1,,
5,26,45.3,-,69,51,6,11.9,NGC1971,OC,,1,,
5,27,29.3,-,71,52,46,11.9,NGC2000,OC,,2,,
5,34,59.8,-,66,54,59,11.9,NGC2027,OC,,1,,
5,34,42.4,-,70,33,47,11.9,NGC2038,OC,,2,,
5,36,54.3,-,70,9,44,11.9,NGC2058,OC,,2,,
5,57,58.5,-,72,58,41,11.9,NGC2173,OC,,2,,
7,5,41.9,+,50,34,51,11.9,NGC2320/PGC20136,GX,11.8,1,1,140.0
17,59,30.5,-,63,40,7,11.9,NGC6483/PGC61233,GX,12.0,2,1,122.0
19,5,55.5,-,5,59,30,11.9,NGC6751/PK29-5.1,PN,9.8,0,,
3,50,15.1,+,70,5,41,11.9,PGC13943/UGC2866,GX,11.6,1,1,75.0
10,58,10.7,-,77,38,0,11.9,PGC32994/ESO38-6,GX,10.0,1,0,115.0
22,31,42.0,+,47,48,0,11.9,PK100-8.1/Merrill2-2,PN;Stellar,6.2,0,,
9,19,36.0,-,59,12,0,11.9,PK278-6.1/He2-26,PN,7.7,0,,
16,14,30.0,-,54,57,0,11.9,PK329-2.2/Menzel2;VV78,PN,9.5,0,0,
16,38,0.0,-,55,42,0,11.9,PK331-5.1/He2-172,PN,6.2,0,,
18,7,24.0,-,51,3,0,11.9,PK342-14.1/Shapley3,PN,10.5,1,,
17,26,18.0,-,44,12,0,11.9,PK345-4.1/Cannon1-3,PN,6.2,0,,
10,12,19.8,-,47,17,39,11.9,PGC29716/ESO263-15,GX,11.8,3,0,109.0
11,54,6.0,-,39,51,52,11.9,PGC37334/ESO320-31,GX,11.6,3,0,143.0
3,47,39.8,+,39,20,47,11.9,PGC13859/UGC2861,GX,11.8,2,1,50.0
4,21,20.1,+,36,45,37,12.0,PGC14937/UGC3016,GX,10.2,1,0,91.0
18,59,34.8,+,19,6,24,12.0,PGC1580722/CGMW5-9396,GX,11.8,1,1,145.0
22,40,36.0,+,72,51,50,12.0,PGC69455/UGC12154,GX,10.6,2,0,21.0
14,42,18.5,-,54,5,32,12.0,PGC3079658/WKK4171,GX,10.9,2,0,
12,57,46.8,-,9,38,1,12.0,PGC44358/MCG-1-33-60,GX,11.9,3,0,119.0
4,28,26.4,+,39,37,33,12.0,PGC15197/UGC3052,GX,11.9,1,1,10.0
10,2,43.4,-,42,5,25,12.0,PGC29096/ESO316-18,GX,11.6,2,0,117.0
10,24,44.3,-,54,47,51,12.0,PGC30538/ESO168-2,GX,11.4,2,0,158.0
4,51,11.7,+,42,53,58,12.0,PGC16158/WEIN87,GX,11.0,1,0,89.0
5,36,32.4,+,16,38,29,12.0,PGC17509/UGC3329,GX,11.3,1,0,10.0
3,39,36.0,+,66,31,0,12.0,Berk10,OC,,12,,
21,35,32.6,+,35,23,55,12.0,IC1392/PGC67017,GX[E-S0],11.5,1,1,75.0
0,59,48.7,-,72,19,57,12.0,IC1611,OC[OCL],,1,,
1,57,35.8,+,63,19,22,12.0,IC1747/PK130+1.1,PN[PN],9.3,0,,
2,22,47.3,-,41,22,15,12.0,IC1796/PGC9041,GX[E,11.7,1,1,86.0
17,55,7.0,-,21,44,39,12.0,IC4670/PK7+1.1,PN[PN],6.2,0,,
0,32,56.9,-,73,6,58,12.0,NGC152,OC,,2,,
4,54,17.9,-,70,26,30,12.0,NGC1754,OC,,,,
5,4,19.0,-,68,55,36,12.0,NGC1825,OC,,0,,
5,9,24.0,-,67,46,39,12.0,NGC1852,OC,,2,,
5,13,39.0,-,69,23,0,12.0,NGC1877,OC,,3,,
5,25,54.1,+,46,29,25,12.0,NGC1883,OC,,5,,
5,15,5.9,-,68,58,40,12.0,NGC1885,OC,,1,,
5,17,39.8,-,71,15,21,12.0,NGC1914,OC,,2,,
5,27,17.2,-,70,44,15,12.0,NGC1987,OC,,2,,
5,47,39.6,-,69,7,55,12.0,NGC2118,OC,,1,,
5,52,23.8,-,67,20,3,12.0,NGC2130,OC,,1,,
6,4,42.7,-,75,26,18,12.0,NGC2203,OC,,3,,
0,43,33.2,-,73,26,33,12.0,NGC242/NGC241,OC,,1,,
7,47,26.2,-,27,20,6,12.0,NGC2452/PK243-1.1,PN,10.1,0,,
0,51,14.7,-,73,9,45,12.0,NGC290,OC,,1,,
10,2,16.7,+,24,42,41,12.0,NGC3098/PGC29067,GX,12.0,2,1,90.0
1,6,25.9,+,62,13,44,12.0,NGC366,OC,,4,,
11,38,13.0,+,12,6,45,12.0,NGC3773/PGC36043,GX,11.9,1,1,165.0
13,19,37.9,-,12,41,59,12.0,NGC5079/PGC46473,GX,11.9,2,1,31.0
14,0,42.0,-,59,33,0,12.0,NGC5381,OC,,11,,
14,35,36.1,-,45,58,0,12.0,NGC5670/PGC52161,GX,11.8,2,1,74.0
17,20,46.4,-,51,45,14,12.0,NGC6326/PK338-8.1,PN,9.3,0,,
1,30,37.4,-,76,3,18,12.0,NGC643A,OC,,2,,
18,55,35.6,-,53,43,24,12.0,NGC6708/PGC62569,GX,11.8,1,1,167.0
19,31,35.4,+,9,13,33,12.0,NGC6804/PK45-4.1,PN,11.9,1,,
19,34,33.5,+,5,41,4,12.0,NGC6807/PK42-6.1,PN,7.3,0,,
19,53,8.0,+,11,41,54,12.0,NGC6837,OC,,3,,
21,13,9.4,+,42,29,46,12.0,NGC7044,OC,,7,,
22,2,3.1,-,31,58,23,12.0,NGC7173/PGC67878,GX,11.8,1,1,143.0
21,5,6.4,+,66,46,27,12.0,PGC66063/UGC11678,GX,11.8,1,1,173.0
18,42,36.0,-,21,17,0,12.0,PK12-7.1,PN,7.8,0,,
5,18,12.0,+,37,34,0,12.0,PK169-0.1/IC2120,PN,11.7,1,,
16,54,36.0,-,64,14,0,12.0,PK325-12.1/He2-182,PN,5.2,0,,
17,19,30.0,-,45,53,0,12.0,PK342-4.1/He2-207,PN,10.4,1,0,
17,49,48.0,-,37,2,0,12.0,PK353-4.1/Haro1-36,PN,7.8,0,,
18,9,54.0,-,33,19,0,12.0,PK358-6.1,PN,7.8,0,,
17,54,24.0,+,28,0,0,12.0,PK53+24.1/Vy1-2,PN,6.1,0,0,
10,38,9.5,-,50,9,31,12.0,PGC31613/ESO214-16,GX,10.6,2,0,160.0
18,36,7.1,-,37,56,45,12.0,PGC62107/ESO336-6,GX,12.0,2,1,135.0
8,55,36.2,-,67,27,4,12.0,PGC25066/ESO90-9,GX,11.8,2,0,29.0
10,58,52.8,-,49,58,25,12.0,PGC33052/ESO215-13,GX,11.7,2,1,174.0
15,54,23.1,-,61,20,26,12.0,PGC56341/ESO136-8,GX,11.2,1,0,2.0
15,49,6.3,-,60,42,39,12.0,PGC3077446/WKK5330,GX,11.2,1,1,
6,21,50.4,+,0,21,59,12.0,PGC18893/UGC3457,GX,11.9,1,1,65.0
15,3,48.7,-,53,9,14,12.0,PGC53756/ESO176-8,GX,10.7,1,0,12.0
7,46,25.3,-,18,32,48,12.1,PGC21759/ESO560-12,GX,11.6,2,0,145.0
16,30,6.3,-,57,41,16,12.1,PGC3078390/WKK6993,GX,11.9,2,1,
15,44,4.9,-,41,14,50,12.1,PGC55899/ESO329-16,GX,12.0,2,1,115.0
21,43,20.4,+,43,34,34,12.1,PGC67235/UGC11797,GX,10.9,1,0,98.0
13,35,41.4,-,24,4,27,12.1,PGC47948/ESO509-74,GX,12.0,2,0,140.0
18,33,54.6,-,22,38,39,12.1,IC4732/PK10-6.1,PN[PN],8.5,0,,
4,49,4.5,-,69,6,49,12.1,NGC1698,OC,,2,,
5,3,25.0,-,70,20,8,12.1,NGC1823,OC,,1,,
5,7,30.7,-,67,19,25,12.1,NGC1844,OC,,1,,
5,33,30.7,-,67,27,11,12.1,NGC2021,OC,,1,,
5,40,58.1,-,69,26,14,12.1,NGC2091,OC,,2,,
5,53,35.0,-,67,25,38,12.1,NGC2135,OC,,1,,
5,54,22.8,-,70,54,7,12.1,NGC2145,OC,,2,,
7,2,36.1,-,42,4,5,12.1,NGC2328/PGC20046,GX,11.9,1,1,115.0
11,15,25.4,+,47,26,49,12.1,NGC3595/PGC34325,GX,12.0,2,1,176.0
12,29,37.9,+,7,49,26,12.1,NGC4470/NGC4610/PGC41189,GX,12.0,1,1,0.0
17,18,0.9,-,59,10,16,12.1,NGC6305/PGC60029,GX,12.0,1,1,133.0
19,49,46.6,+,48,57,42,12.1,NGC6833/PK82+11.1,PN,8.1,0,,
21,14,15.2,+,46,17,21,12.1,NGC7048/PK88-1.1,PN,11.9,1,,
4,4,0.5,+,46,13,53,12.1,PGC14395/UGC2939,GX,11.3,1,1,90.0
4,7,38.7,+,3,58,5,12.1,PGC14502/UGC2963,GX,11.8,2,0,145.0
4,32,15.7,-,49,40,31,12.1,PGC15455/ESO202-35,GX,12.0,3,0,133.0
8,10,0.6,-,64,56,10,12.1,PGC22910/ESO89-12,GX,11.7,3,0,100.0
11,55,13.4,+,22,41,46,12.1,PGC37406/UGC6887,GX,11.3,1,1,157.0
12,31,2.1,-,55,8,15,12.1,PGC41392/ESO172-4,GX,11.8,1,1,70.0
4,56,14.9,+,30,3,9,12.1,PGC16360/UGC3205,GX,11.9,2,1,53.0
7,59,13.1,+,32,54,54,12.1,PGC22381/UGC4132,GX,11.7,2,0,28.0
5,17,47.6,+,58,14,20,12.1,PGC90002/IRAS05134+5811,GX,10.9,1,0,136.0
3,45,43.8,+,46,40,26,12.1,PGC13783/UGC2851,GX,11.9,2,1,125.0
15,32,3.4,-,27,37,44,12.1,PGC55335/ESO514-23,GX,11.2,2,0,142.0
16,4,25.3,-,60,44,12,12.1,PGC56940/ESO136-17,GX,11.3,2,0,36.0
22,34,3.9,+,68,26,29,12.2,PGC166758/IRAS22325+6810,GX,11.3,1,0,174.0
15,54,14.0,-,59,49,51,12.2,PGC56335/ESO136-7,GX,11.4,1,0,90.0
10,48,14.9,-,53,18,10,12.2,PGC100096/ESO169-2,GX,11.5,2,0,
15,53,35.4,-,61,40,53,12.2,PGC56315/ESO136-6,GX,11.1,2,0,40.0
16,3,28.7,-,59,39,46,12.2,PGC56873/ESO136-15,GX,11.6,2,0,117.0
4,47,44.5,-,69,22,26,12.2,NGC1695,OC,,2,,
4,54,49.9,-,69,14,15,12.2,NGC1756,OC,,1,,
4,55,57.7,-,70,13,31,12.2,NGC1766,OC,,1,,
5,0,34.6,-,69,36,50,12.2,NGC1801,OC,,2,,
5,5,34.5,-,68,37,41,12.2,NGC1836,OC,,1,,
5,15,51.3,-,69,28,7,12.2,NGC1894,OC,,1,,
5,25,36.7,-,69,55,37,12.2,NGC1959,OC,,0,,
5,37,39.8,-,67,24,47,12.2,NGC2053,OC,,1,,
5,36,55.2,-,70,16,8,12.2,NGC2057,OC,,2,,
5,44,19.2,-,66,55,4,12.2,NGC2105,OC,,2,,
5,44,23.0,-,68,32,52,12.2,NGC2109,OC,,2,,
5,58,12.9,-,68,17,23,12.2,NGC2160,OC,,1,,
0,40,43.7,-,73,23,9,12.2,NGC222,OC,,1,,
6,25,49.6,-,68,55,11,12.2,NGC2249,OC,,2,,
7,10,31.8,+,75,19,40,12.2,NGC2314/PGC20305,GX,11.8,1,1,25.0
0,47,11.1,-,73,28,38,12.2,NGC265,OC,,1,,
1,7,55.7,-,71,46,7,12.2,NGC411,OC,,1,,
13,28,25.2,+,46,35,32,12.2,NGC5173/PGC47257,GX,11.8,1,1,117.0
15,26,8.0,+,41,40,33,12.2,NGC5930/PGC55080,GX,11.6,1,1,37.0
15,34,34.9,+,15,12,4,12.2,NGC5954/PGC55482,GX,11.3,1,0,5.0
16,41,41.8,-,69,22,21,12.2,NGC6183/PGC58785,GX,12.0,2,1,36.0
20,18,35.9,-,70,51,10,12.2,NGC6877/PGC64457,GX,11.5,1,1,169.0
22,40,20.0,+,61,17,10,12.2,NGC7354/PK107+2.1,PN,10.8,1,,
7,2,48.0,-,31,35,0,12.2,PK242-11.1/M3-1,PN,10.0,0,0,
18,24,42.0,+,2,29,0,12.2,PK32+7.2/PC19,PN,8.8,0,,
19,33,48.0,-,74,33,0,12.2,PK320-28.1/He2-434,PN,7.2,0,0,
16,15,42.0,-,59,54,0,12.2,PK326-6.1/He2-151,PN,5.4,0,,
17,54,36.0,-,34,22,0,12.2,PK356-4.1/Cn2_1,PN,5.0,0,0,
18,17,12.0,-,13,21,0,12.2,Tr32/Harvard19,OC,,4,,
4,13,37.2,+,27,35,1,12.2,PGC14688/UGC2986,GX,11.0,1,0,70.0
4,45,19.6,+,11,4,5,12.2,PGC15937/UGC3151,GX,11.3,1,0,94.0
21,33,35.1,+,42,43,21,12.2,PGC90392/IRAS21316+4230,GX,11.1,1,0,138.0
7,43,58.2,-,38,34,3,12.2,PGC21669/ESO311-5,GX,11.1,1,0,56.0
4,32,21.8,+,33,13,9,12.2,PGC15461/UGC3078,GX,11.0,1,0,9.0
5,39,36.8,+,77,18,44,12.3,PGC17561/UGC3326,GX,11.9,3,0,66.0
3,2,22.8,+,51,58,11,12.3,PGC11463/MCG9-6-1,GX,11.6,1,0,177.0
9,19,55.5,-,68,54,32,12.3,PGC26383/ESO61-8,GX,12.0,2,0,108.0
3,35,5.2,+,69,2,5,12.3,PGC2726819,GX,11.7,1,1,48.0
13,17,6.2,-,16,15,18,12.3,PGC46261/MCG-3-34-41,GX,11.6,2,0,172.0
13,40,12.6,-,51,8,32,12.3,PGC48359/ESO220-28,GX,11.7,2,0,82.0
18,59,36.5,+,19,25,38,12.3,PGC62651/UGC11385,GX,11.9,1,1,25.0
7,55,29.7,-,22,43,48,12.3,PGC22195/ESO494-4,GX,12.0,2,0,90.0
19,29,57.1,+,72,6,47,12.3,PGC63286/UGC11455,GX,11.8,2,0,61.0
13,21,58.9,-,54,36,47,12.3,PGC46676/ESO173-11,GX,11.7,2,0,19.0
4,26,41.7,+,20,24,27,12.3,PGC15109/UGC3045,GX,11.3,1,0,47.0
4,35,2.3,-,14,13,41,12.3,PGC15573/MCG-2-12-42,GX,11.8,1,1,95.0
7,40,58.9,-,32,4,23,12.3,PGC21569/ESO429-12,GX,11.1,1,0,174.0
2,11,50.5,+,70,26,39,12.3,PGC2736160,GX,10.8,1,0,96.0
13,15,46.7,-,56,29,38,12.3,PGC46143/ESO173-9,GX,11.5,1,0,82.0
17,42,32.0,+,0,13,3,12.3,PGC60730/UGC10948,GX,11.1,1,0,111.0
21,40,29.1,-,26,31,33,12.3,PGC67158/ESO531-22,GX,11.7,3,0,8.0
0,13,1.0,+,72,31,21,12.3,NGC40/PK120+9.1,PN,12.5,1,,
17,45,35.5,-,46,5,19,12.3,IC1266/PK345-8.1,PN[PN],8.2,0,,
13,40,30.8,-,51,4,17,12.3,IC4312/PGC48384,GX[SB0],11.5,1,1,30.0
14,28,31.2,-,37,35,1,12.3,IC4421/PGC51704,GX[E4],11.8,1,1,164.0
15,11,29.7,-,75,51,32,12.3,IC4522/PGC54216,GX[Sb],12.0,2,0,115.0
16,19,23.2,-,42,15,34,12.3,IC4599/PK338+5.1,PN[PN],9.0,0,,
21,47,25.3,-,34,53,4,12.3,IC5131/PGC67352,GX[E,12.0,1,1,
4,37,32.7,-,70,35,8,12.3,NGC1651,OC,,2,,
4,52,25.4,-,67,3,3,12.3,NGC1718,OC,,2,,
4,53,10.6,-,68,39,0,12.3,NGC1732,OC,,1,,
5,11,31.8,-,65,14,59,12.3,NGC1859,OC,,2,,
5,15,33.4,-,66,7,47,12.3,NGC1882,OC,,1,,
5,36,34.1,-,70,40,19,12.3,NGC2056,OC,,2,,
5,45,24.6,-,69,46,27,12.3,NGC2113,OC,,2,,
6,8,2.1,-,21,44,46,12.3,NGC2179/PGC18453,GX,12.0,1,1,170.0
7,13,12.1,+,12,15,59,12.3,NGC2350/PGC20416,GX,12.0,1,1,110.0
9,9,3.3,-,67,55,57,12.3,NGC2788/PGC25761,GX,11.7,2,0,114.0
9,30,16.9,-,30,23,6,12.3,NGC2904/PGC26981,GX,12.0,1,1,84.0
11,44,13.4,+,57,56,55,12.3,NGC3838/PGC36505,GX,11.8,1,1,141.0
13,5,0.2,-,47,14,13,12.3,NGC4940/PGC45235,GX,12.0,1,,
17,22,15.7,-,38,28,59,12.3,NGC6337/PK349-1.1,PN,11.7,1,,
19,18,24.9,-,1,35,45,12.3,NGC6785/NGC6778,PN,11.0,1,,
20,16,24.0,+,30,33,57,12.3,NGC6894/PK69-2.1,PN,11.9,1,,
16,37,42.4,-,21,26,46,12.3,PGC58636/ESO585-2,GX,11.9,1,1,62.0
7,47,24.0,-,51,16,0,12.3,PK264-12.1/He2-5,PN,5.5,0,,
17,1,18.0,-,70,6,0,12.3,PK321-16.1/He2-185,PN,6.6,0,,
4,0,48.7,+,68,40,6,12.3,PGC2722040,GX,11.7,1,1,38.0
23,42,35.6,-,44,54,17,12.3,PGC72178/ESO292-14,GX,12.0,3,0,86.0
7,25,2.1,-,32,29,0,12.3,PGC20956/ESO428-31,GX,11.9,2,0,78.0
10,31,1.3,-,49,2,51,12.3,PGC31023/ESO214-13,GX,11.9,1,1,125.0
13,2,25.9,-,17,40,45,12.3,PGC45006/MCG-3-33-28,GX,11.9,3,0,43.0
6,44,0.7,+,12,24,10,12.3,PGC19512/UGC3524,GX,11.7,1,0,10.0
10,48,43.5,-,45,25,13,12.3,PGC32328/ESO264-43,GX,12.0,2,0,1.0
11,50,25.0,-,38,38,53,12.3,PGC37005/ESO320-27,GX,12.0,2,0,45.0
16,36,53.9,-,61,1,41,12.3,PGC58609/ESO137-36,GX,11.9,2,0,43.0
18,51,59.5,+,11,52,35,12.3,PGC86291/IRAS18496+1148,GX,11.6,1,1,156.0
12,22,38.8,-,58,37,2,12.3,PGC40110/ESO130-12,GX,11.5,2,0,147.0
19,39,9.0,+,8,48,36,12.3,PGC63471/UGC11461,GX,10.4,1,0,160.0
13,50,18.6,-,48,54,18,12.4,PGC49106/(ESO221-5),GX,11.5,2,0,175.0
3,43,45.8,+,68,18,5,12.4,PGC13693/UGC2826,GX,11.8,1,1,120.0
5,13,35.2,+,20,28,43,12.4,PGC1628512,GX,11.9,1,1,173.0
11,53,3.0,-,36,38,24,12.4,PGC37243/ESO379-6,GX,12.0,3,0,69.0
8,14,59.6,-,30,51,59,12.4,PGC23091/MCG-5-20-2,GX,11.9,1,1,
17,24,6.6,-,59,22,56,12.4,PGC60216/ESO138-24,GX,12.0,2,0,54.0
19,6,19.0,-,19,56,44,12.4,PGC62773/ESO592-10,GX,12.0,2,1,118.0
3,17,30.8,+,38,1,31,12.4,PGC12227/UGC2637,GX,10.6,1,0,47.0
4,9,8.9,+,17,6,41,12.4,PGC14563/UGC2968,GX,11.6,2,0,22.0
12,52,26.8,-,9,45,14,12.4,PGC43679/MCG-1-33-32,GX,11.8,2,0,67.0
17,11,45.3,-,55,23,58,12.4,IC4642/PK334-9.1,PN[PN],10.1,0,,
2,58,10.2,+,3,21,43,12.4,NGC1153/PGC11230,GX,11.9,1,1,45.0
4,59,38.3,-,69,33,28,12.4,NGC1793,OC,,1,,
4,59,47.0,-,69,48,5,12.4,NGC1795,OC,,2,,
5,2,27.3,-,70,37,16,12.4,NGC1815,OC,,1,,
5,48,12.4,-,71,28,52,12.4,NGC2121,OC,,3,,
5,54,16.3,-,68,36,0,12.4,NGC2140,OC,,2,,
0,40,30.0,-,73,24,15,12.4,NGC220,OC,,1,,
6,10,42.0,-,71,31,42,12.4,NGC2213,OC,,2,,
7,36,56.5,+,35,14,31,12.4,NGC2415/PGC21399,GX,11.9,1,,
11,23,55.4,+,52,55,16,12.4,NGC3657/PGC35002,GX,11.9,1,1,168.0
12,20,3.6,+,5,20,31,12.4,NGC4277/PGC39759,GX,12.0,1,1,141.0
12,44,6.9,+,32,12,33,12.4,NGC4657/PGC3795064,GX,11.9,1,1,160.0
12,52,15.6,-,41,23,24,12.4,NGC4743/PGC43653,GX,11.7,1,0,176.0
13,47,45.2,+,38,18,16,12.4,NGC5303/NGC5303A/PGC48917,GX,11.0,1,0,92.0
14,2,3.5,+,9,55,46,12.4,NGC5414/PGC49976,GX,11.9,1,1,172.0
1,37,17.5,+,5,52,38,12.4,NGC632/PGC6007,GX,11.9,1,1,170.0
13,21,46.3,-,56,49,22,12.4,PGC166298/WKK2143,GX,10.3,1,0,
6,26,0.0,+,17,47,0,12.4,PK194+2.1/J900,PN,8.4,0,0,
18,1,42.0,-,28,26,0,12.4,PK2-2.4/M2-23,PN,8.0,0,,
8,11,30.0,-,48,43,0,12.4,PK264-8.1/He2-7,PN,11.5,1,,
10,54,36.0,-,59,10,0,12.4,PK288+0.1/Hoffleit38,PN;Ring_shape,10.6,0,,
19,27,6.0,-,6,35,0,12.4,PK31-10.1/M3-34,PN,6.9,0,0,
15,59,6.0,-,58,24,0,12.4,PK325-4.1/He2-141,PN,8.9,0,0,
18,14,54.0,-,32,37,0,12.4,PK359-7.1/M2-32,PN,8.2,0,,
18,17,36.0,+,10,9,0,12.4,PK38+12.1/Cannon3-1,PN,7.2,0,0,
13,54,34.0,-,53,18,37,12.4,PGC49438/ESO174-2,GX,11.5,2,0,62.0
15,30,8.4,-,38,39,7,12.4,PGC55256/ESO329-7,GX,11.6,1,0,175.0
16,39,18.3,-,59,53,7,12.4,PGC58694/ESO137-37,GX,11.9,2,0,74.0
6,8,47.0,+,32,29,3,12.4,PGC1999078,GX,11.8,1,1,73.0
4,7,13.9,-,82,17,3,12.5,PGC14489/ESO15-8,GX,11.9,1,1,177.0
